✅ Sinabs loaded successfully
🧹 Wiping all previous session artifacts from the cluster node...
✅ Node disk and OS memory caches cleared cleanly.
🚀 Baseline Training started on node301 at Tue Jun 30 14:38:17 CEST 2026
📦 Dataset initialized with 200 fully uniform, padded samples.
📊 Dataset splits mapped cleanly -> Train: 140 | Val: 30 | Test: 30
🚀 TRAINING START: Silicon-Native 9-Core SNN
   ⏳ [TRAIN HEARTBEAT] Epoch 10 | Progress: 50.0% (35/70) | Batch Loss: 0.6896 | Job Runtime: 403.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 10 | Progress: 55.7% (39/70) | Batch Loss: 0.6917 | Job Runtime: 405.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 10 | Progress: 61.4% (43/70) | Batch Loss: 0.6939 | Job Runtime: 407.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 10 | Progress: 67.1% (47/70) | Batch Loss: 0.6969 | Job Runtime: 410.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 10 | Progress: 72.9% (51/70) | Batch Loss: 0.6950 | Job Runtime: 412.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 10 | Progress: 78.6% (55/70) | Batch Loss: 0.6941 | Job Runtime: 415.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 10 | Progress: 84.3% (59/70) | Batch Loss: 0.6926 | Job Runtime: 417.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 10 | Progress: 90.0% (63/70) | Batch Loss: 0.6907 | Job Runtime: 419.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 10 | Progress: 95.7% (67/70) | Batch Loss: 0.6967 | Job Runtime: 422.2m
   ⏳ [VAL HEARTBEAT] Epoch 10 | Val Progress: 40.0% (6/15) | Job Runtime: 424.2m
⏱️ Epoch 10/50 | Avg Train Loss: 0.6931 | Val Acc: 46.67% | Best: 63.33% | Epoch Time: 2544.5s
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 4.3% (3/70) | Batch Loss: 0.6911 | Job Runtime: 426.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 10.0% (7/70) | Batch Loss: 0.6935 | Job Runtime: 428.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 15.7% (11/70) | Batch Loss: 0.6962 | Job Runtime: 431.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 21.4% (15/70) | Batch Loss: 0.6931 | Job Runtime: 433.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 27.1% (19/70) | Batch Loss: 0.6948 | Job Runtime: 435.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 32.9% (23/70) | Batch Loss: 0.6913 | Job Runtime: 438.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 38.6% (27/70) | Batch Loss: 0.6982 | Job Runtime: 440.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 44.3% (31/70) | Batch Loss: 0.6918 | Job Runtime: 443.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 50.0% (35/70) | Batch Loss: 0.6937 | Job Runtime: 445.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 55.7% (39/70) | Batch Loss: 0.6894 | Job Runtime: 447.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 61.4% (43/70) | Batch Loss: 0.6905 | Job Runtime: 450.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 67.1% (47/70) | Batch Loss: 0.6903 | Job Runtime: 452.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 72.9% (51/70) | Batch Loss: 0.6935 | Job Runtime: 455.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 78.6% (55/70) | Batch Loss: 0.6892 | Job Runtime: 457.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 84.3% (59/70) | Batch Loss: 0.6937 | Job Runtime: 459.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 90.0% (63/70) | Batch Loss: 0.6941 | Job Runtime: 462.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 11 | Progress: 95.7% (67/70) | Batch Loss: 0.7000 | Job Runtime: 464.6m
   ⏳ [VAL HEARTBEAT] Epoch 11 | Val Progress: 40.0% (6/15) | Job Runtime: 466.6m
⏱️ Epoch 11/50 | Avg Train Loss: 0.6931 | Val Acc: 36.67% | Best: 63.33% | Epoch Time: 2544.7s
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 4.3% (3/70) | Batch Loss: 0.6898 | Job Runtime: 468.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 10.0% (7/70) | Batch Loss: 0.6907 | Job Runtime: 471.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 15.7% (11/70) | Batch Loss: 0.6939 | Job Runtime: 473.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 21.4% (15/70) | Batch Loss: 0.6965 | Job Runtime: 475.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 27.1% (19/70) | Batch Loss: 0.6834 | Job Runtime: 478.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 32.9% (23/70) | Batch Loss: 0.6918 | Job Runtime: 480.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 38.6% (27/70) | Batch Loss: 0.6913 | Job Runtime: 483.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 44.3% (31/70) | Batch Loss: 0.6933 | Job Runtime: 485.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 50.0% (35/70) | Batch Loss: 0.6937 | Job Runtime: 487.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 55.7% (39/70) | Batch Loss: 0.6840 | Job Runtime: 490.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 61.4% (43/70) | Batch Loss: 0.7066 | Job Runtime: 492.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 67.1% (47/70) | Batch Loss: 0.6954 | Job Runtime: 495.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 72.9% (51/70) | Batch Loss: 0.6863 | Job Runtime: 497.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 78.6% (55/70) | Batch Loss: 0.6954 | Job Runtime: 499.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 84.3% (59/70) | Batch Loss: 0.6874 | Job Runtime: 502.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 90.0% (63/70) | Batch Loss: 0.4625 | Job Runtime: 504.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 12 | Progress: 95.7% (67/70) | Batch Loss: 1.3322 | Job Runtime: 507.0m
   ⏳ [VAL HEARTBEAT] Epoch 12 | Val Progress: 40.0% (6/15) | Job Runtime: 509.0m
⏱️ Epoch 12/50 | Avg Train Loss: 0.7965 | Val Acc: 40.00% | Best: 63.33% | Epoch Time: 2543.9s
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 4.3% (3/70) | Batch Loss: 0.6984 | Job Runtime: 511.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 10.0% (7/70) | Batch Loss: 0.9252 | Job Runtime: 513.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 15.7% (11/70) | Batch Loss: 0.6894 | Job Runtime: 515.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 21.4% (15/70) | Batch Loss: 0.6924 | Job Runtime: 518.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 27.1% (19/70) | Batch Loss: 0.6918 | Job Runtime: 520.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 32.9% (23/70) | Batch Loss: 0.6930 | Job Runtime: 523.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 38.6% (27/70) | Batch Loss: 0.6941 | Job Runtime: 525.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 44.3% (31/70) | Batch Loss: 0.6933 | Job Runtime: 527.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 50.0% (35/70) | Batch Loss: 0.6930 | Job Runtime: 530.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 55.7% (39/70) | Batch Loss: 0.6926 | Job Runtime: 532.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 61.4% (43/70) | Batch Loss: 0.6931 | Job Runtime: 535.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 67.1% (47/70) | Batch Loss: 0.6930 | Job Runtime: 537.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 72.9% (51/70) | Batch Loss: 0.6933 | Job Runtime: 539.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 78.6% (55/70) | Batch Loss: 0.6928 | Job Runtime: 542.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 84.3% (59/70) | Batch Loss: 0.6931 | Job Runtime: 544.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 90.0% (63/70) | Batch Loss: 0.6931 | Job Runtime: 547.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 13 | Progress: 95.7% (67/70) | Batch Loss: 0.6931 | Job Runtime: 549.4m
   ⏳ [VAL HEARTBEAT] Epoch 13 | Val Progress: 40.0% (6/15) | Job Runtime: 551.4m
⏱️ Epoch 13/50 | Avg Train Loss: 0.6958 | Val Acc: 50.00% | Best: 63.33% | Epoch Time: 2544.0s
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 4.3% (3/70) | Batch Loss: 0.6931 | Job Runtime: 553.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 10.0% (7/70) | Batch Loss: 0.6931 | Job Runtime: 555.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 15.7% (11/70) | Batch Loss: 0.6930 | Job Runtime: 558.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 21.4% (15/70) | Batch Loss: 0.6931 | Job Runtime: 560.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 27.1% (19/70) | Batch Loss: 0.6928 | Job Runtime: 563.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 32.9% (23/70) | Batch Loss: 0.6926 | Job Runtime: 565.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 38.6% (27/70) | Batch Loss: 0.6933 | Job Runtime: 567.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 44.3% (31/70) | Batch Loss: 0.6930 | Job Runtime: 570.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 50.0% (35/70) | Batch Loss: 0.6918 | Job Runtime: 572.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 55.7% (39/70) | Batch Loss: 0.6930 | Job Runtime: 575.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 61.4% (43/70) | Batch Loss: 0.6933 | Job Runtime: 577.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 67.1% (47/70) | Batch Loss: 0.6931 | Job Runtime: 579.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 72.9% (51/70) | Batch Loss: 0.6931 | Job Runtime: 582.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 78.6% (55/70) | Batch Loss: 0.6931 | Job Runtime: 584.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 84.3% (59/70) | Batch Loss: 0.6930 | Job Runtime: 587.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 90.0% (63/70) | Batch Loss: 0.6911 | Job Runtime: 589.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 14 | Progress: 95.7% (67/70) | Batch Loss: 0.6933 | Job Runtime: 591.8m
   ⏳ [VAL HEARTBEAT] Epoch 14 | Val Progress: 40.0% (6/15) | Job Runtime: 593.8m
⏱️ Epoch 14/50 | Avg Train Loss: 0.6931 | Val Acc: 36.67% | Best: 63.33% | Epoch Time: 2544.6s
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 4.3% (3/70) | Batch Loss: 0.6935 | Job Runtime: 595.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 10.0% (7/70) | Batch Loss: 0.6931 | Job Runtime: 598.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 15.7% (11/70) | Batch Loss: 0.6928 | Job Runtime: 600.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 21.4% (15/70) | Batch Loss: 0.6933 | Job Runtime: 603.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 27.1% (19/70) | Batch Loss: 0.6930 | Job Runtime: 605.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 32.9% (23/70) | Batch Loss: 0.6935 | Job Runtime: 607.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 38.6% (27/70) | Batch Loss: 0.6930 | Job Runtime: 610.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 44.3% (31/70) | Batch Loss: 0.6931 | Job Runtime: 612.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 50.0% (35/70) | Batch Loss: 0.6930 | Job Runtime: 615.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 55.7% (39/70) | Batch Loss: 0.6930 | Job Runtime: 617.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 61.4% (43/70) | Batch Loss: 0.6933 | Job Runtime: 619.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 67.1% (47/70) | Batch Loss: 0.6930 | Job Runtime: 622.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 72.9% (51/70) | Batch Loss: 0.6931 | Job Runtime: 624.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 78.6% (55/70) | Batch Loss: 0.6928 | Job Runtime: 627.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 84.3% (59/70) | Batch Loss: 0.6931 | Job Runtime: 629.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 90.0% (63/70) | Batch Loss: 0.6930 | Job Runtime: 631.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 15 | Progress: 95.7% (67/70) | Batch Loss: 0.6930 | Job Runtime: 634.2m
   ⏳ [VAL HEARTBEAT] Epoch 15 | Val Progress: 40.0% (6/15) | Job Runtime: 636.2m
⏱️ Epoch 15/50 | Avg Train Loss: 0.6930 | Val Acc: 53.33% | Best: 63.33% | Epoch Time: 2544.2s
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 4.3% (3/70) | Batch Loss: 0.6931 | Job Runtime: 638.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 10.0% (7/70) | Batch Loss: 0.6915 | Job Runtime: 640.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 15.7% (11/70) | Batch Loss: 0.6894 | Job Runtime: 643.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 21.4% (15/70) | Batch Loss: 0.6931 | Job Runtime: 645.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 27.1% (19/70) | Batch Loss: 0.6930 | Job Runtime: 647.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 32.9% (23/70) | Batch Loss: 0.6931 | Job Runtime: 650.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 38.6% (27/70) | Batch Loss: 0.6933 | Job Runtime: 652.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 44.3% (31/70) | Batch Loss: 0.6931 | Job Runtime: 655.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 50.0% (35/70) | Batch Loss: 0.6931 | Job Runtime: 657.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 55.7% (39/70) | Batch Loss: 0.6931 | Job Runtime: 659.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 61.4% (43/70) | Batch Loss: 0.6931 | Job Runtime: 662.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 67.1% (47/70) | Batch Loss: 0.6931 | Job Runtime: 664.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 72.9% (51/70) | Batch Loss: 0.6931 | Job Runtime: 667.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 78.6% (55/70) | Batch Loss: 0.6935 | Job Runtime: 669.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 84.3% (59/70) | Batch Loss: 0.6930 | Job Runtime: 671.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 90.0% (63/70) | Batch Loss: 0.6931 | Job Runtime: 674.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 16 | Progress: 95.7% (67/70) | Batch Loss: 0.6935 | Job Runtime: 676.6m
   ⏳ [VAL HEARTBEAT] Epoch 16 | Val Progress: 40.0% (6/15) | Job Runtime: 678.6m
⏱️ Epoch 16/50 | Avg Train Loss: 0.6930 | Val Acc: 46.67% | Best: 63.33% | Epoch Time: 2544.9s
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 4.3% (3/70) | Batch Loss: 0.6930 | Job Runtime: 680.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 10.0% (7/70) | Batch Loss: 0.6931 | Job Runtime: 683.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 15.7% (11/70) | Batch Loss: 0.6931 | Job Runtime: 685.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 21.4% (15/70) | Batch Loss: 0.6931 | Job Runtime: 687.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 27.1% (19/70) | Batch Loss: 0.6931 | Job Runtime: 690.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 32.9% (23/70) | Batch Loss: 0.6931 | Job Runtime: 692.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 38.6% (27/70) | Batch Loss: 0.6931 | Job Runtime: 695.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 44.3% (31/70) | Batch Loss: 0.6931 | Job Runtime: 697.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 50.0% (35/70) | Batch Loss: 0.6931 | Job Runtime: 699.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 55.7% (39/70) | Batch Loss: 0.6931 | Job Runtime: 702.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 61.4% (43/70) | Batch Loss: 0.6931 | Job Runtime: 704.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 67.1% (47/70) | Batch Loss: 0.6924 | Job Runtime: 707.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 72.9% (51/70) | Batch Loss: 0.6933 | Job Runtime: 709.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 78.6% (55/70) | Batch Loss: 0.6918 | Job Runtime: 711.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 84.3% (59/70) | Batch Loss: 0.6931 | Job Runtime: 714.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 90.0% (63/70) | Batch Loss: 0.6931 | Job Runtime: 716.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 17 | Progress: 95.7% (67/70) | Batch Loss: 0.6928 | Job Runtime: 719.0m
   ⏳ [VAL HEARTBEAT] Epoch 17 | Val Progress: 40.0% (6/15) | Job Runtime: 721.0m
⏱️ Epoch 17/50 | Avg Train Loss: 0.6931 | Val Acc: 36.67% | Best: 63.33% | Epoch Time: 2544.7s
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 4.3% (3/70) | Batch Loss: 0.6931 | Job Runtime: 723.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 10.0% (7/70) | Batch Loss: 0.6931 | Job Runtime: 725.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 15.7% (11/70) | Batch Loss: 0.6931 | Job Runtime: 727.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 21.4% (15/70) | Batch Loss: 0.6931 | Job Runtime: 730.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 27.1% (19/70) | Batch Loss: 0.6931 | Job Runtime: 732.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 32.9% (23/70) | Batch Loss: 0.6931 | Job Runtime: 735.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 38.6% (27/70) | Batch Loss: 0.6928 | Job Runtime: 737.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 44.3% (31/70) | Batch Loss: 0.6958 | Job Runtime: 739.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 50.0% (35/70) | Batch Loss: 0.6916 | Job Runtime: 742.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 55.7% (39/70) | Batch Loss: 0.6931 | Job Runtime: 744.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 61.4% (43/70) | Batch Loss: 0.6922 | Job Runtime: 747.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 67.1% (47/70) | Batch Loss: 0.6948 | Job Runtime: 749.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 72.9% (51/70) | Batch Loss: 0.6931 | Job Runtime: 751.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 78.6% (55/70) | Batch Loss: 0.6931 | Job Runtime: 754.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 84.3% (59/70) | Batch Loss: 0.6931 | Job Runtime: 756.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 90.0% (63/70) | Batch Loss: 0.6931 | Job Runtime: 759.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 18 | Progress: 95.7% (67/70) | Batch Loss: 0.6924 | Job Runtime: 761.4m
   ⏳ [VAL HEARTBEAT] Epoch 18 | Val Progress: 40.0% (6/15) | Job Runtime: 763.4m
⏱️ Epoch 18/50 | Avg Train Loss: 0.6932 | Val Acc: 36.67% | Best: 63.33% | Epoch Time: 2544.8s
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 4.3% (3/70) | Batch Loss: 0.6931 | Job Runtime: 765.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 10.0% (7/70) | Batch Loss: 0.6930 | Job Runtime: 767.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 15.7% (11/70) | Batch Loss: 0.6935 | Job Runtime: 770.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 21.4% (15/70) | Batch Loss: 0.6931 | Job Runtime: 772.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 27.1% (19/70) | Batch Loss: 0.6930 | Job Runtime: 775.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 32.9% (23/70) | Batch Loss: 0.6941 | Job Runtime: 777.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 38.6% (27/70) | Batch Loss: 0.6933 | Job Runtime: 779.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 44.3% (31/70) | Batch Loss: 0.6930 | Job Runtime: 782.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 50.0% (35/70) | Batch Loss: 0.6931 | Job Runtime: 784.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 55.7% (39/70) | Batch Loss: 0.6915 | Job Runtime: 787.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 61.4% (43/70) | Batch Loss: 0.6935 | Job Runtime: 789.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 67.1% (47/70) | Batch Loss: 0.6931 | Job Runtime: 791.8m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 72.9% (51/70) | Batch Loss: 0.6931 | Job Runtime: 794.2m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 78.6% (55/70) | Batch Loss: 0.6926 | Job Runtime: 796.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 84.3% (59/70) | Batch Loss: 0.6928 | Job Runtime: 799.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 90.0% (63/70) | Batch Loss: 0.6907 | Job Runtime: 801.4m
   ⏳ [TRAIN HEARTBEAT] Epoch 19 | Progress: 95.7% (67/70) | Batch Loss: 0.6924 | Job Runtime: 803.8m
   ⏳ [VAL HEARTBEAT] Epoch 19 | Val Progress: 40.0% (6/15) | Job Runtime: 805.8m
⏱️ Epoch 19/50 | Avg Train Loss: 0.6931 | Val Acc: 33.33% | Best: 63.33% | Epoch Time: 2543.5s
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 4.3% (3/70) | Batch Loss: 0.6931 | Job Runtime: 807.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 10.0% (7/70) | Batch Loss: 0.6935 | Job Runtime: 810.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 15.7% (11/70) | Batch Loss: 0.6926 | Job Runtime: 812.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 21.4% (15/70) | Batch Loss: 0.6935 | Job Runtime: 815.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 27.1% (19/70) | Batch Loss: 0.6930 | Job Runtime: 817.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 32.9% (23/70) | Batch Loss: 0.6941 | Job Runtime: 819.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 38.6% (27/70) | Batch Loss: 0.6930 | Job Runtime: 822.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 44.3% (31/70) | Batch Loss: 0.6920 | Job Runtime: 824.7m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 50.0% (35/70) | Batch Loss: 0.6935 | Job Runtime: 827.1m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 55.7% (39/70) | Batch Loss: 0.6933 | Job Runtime: 829.5m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 61.4% (43/70) | Batch Loss: 0.6933 | Job Runtime: 831.9m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 67.1% (47/70) | Batch Loss: 0.6928 | Job Runtime: 834.3m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 72.9% (51/70) | Batch Loss: 0.6931 | Job Runtime: 836.6m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 78.6% (55/70) | Batch Loss: 0.6933 | Job Runtime: 839.0m
   ⏳ [TRAIN HEARTBEAT] Epoch 20 | Progress: 84.3% (59/70) | Batch Loss: 0.6933 | Job Runtime: 841.4m
